ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-05-01,184.2886992966946,179.42072484629608,204.64173550503477,184.27183990505688,184.3100498996585,7.814998237440941,7.814998237440941,7.814998237440941,7.774640711999999,7.774640711999999,7.774640711999999,0.040357525440940574,0.040357525440940574,0.040357525440940574,0.0,0.0,0.0,192.10369753413553
2025-05-02,183.6606484376569,180.40323000333728,204.6143879396923,183.62621257435197,183.69661147183768,8.22089340738467,8.22089340738467,8.22089340738467,7.774640711999999,7.774640711999999,7.774640711999999,0.44625269538467094,0.44625269538467094,0.44625269538467094,0.0,0.0,0.0,191.88154184504157
2025-05-03,183.03259757861917,177.8342715375949,202.3746658447998,182.97892202963828,183.09467521492044,6.802808738768323,6.802808738768323,6.802808738768323,7.774640711999999,7.774640711999999,7.774640711999999,-0.9718319732316772,-0.9718319732316772,-0.9718319732316772,0.0,0.0,0.0,189.8354063173875
2025-05-04,182.40454671958145,176.90634371754004,201.02719210960012,182.3305849248001,182.48845714833325,6.802808763718657,6.802808763718657,6.802808763718657,7.774640711999999,7.774640711999999,7.774640711999999,-0.9718319482813432,-0.9718319482813432,-0.9718319482813432,0.0,0.0,0.0,189.2073554833001
2025-05-05,181.77649586054375,177.83534710018384,202.24954459637124,181.68219484061936,181.88364694194948,8.196848586934308,8.196848586934308,8.196848586934308,7.774640711999999,7.774640711999999,7.774640711999999,0.422207874934309,0.422207874934309,0.422207874934309,0.0,0.0,0.0,189.97334444747804
2025-05-06,181.14844500150605,177.94579018613268,201.9795280058407,181.02917044841809,181.28230739355536,8.139465325707455,8.139465325707455,8.139465325707455,7.774640711999999,7.774640711999999,7.774640711999999,0.36482461370745545,0.36482461370745545,0.36482461370745545,0.0,0.0,0.0,189.2879103272135
2025-05-07,180.52039414246832,176.85914302233985,201.05743345020988,180.37624039165803,180.678997627412,8.444661924047935,8.444661924047935,8.444661924047935,7.774640711999999,7.774640711999999,7.774640711999999,0.670021212047935,0.670021212047935,0.670021212047935,0.0,0.0,0.0,188.96505606651624
2025-05-08,179.89234328343062,175.67484071742064,200.44610091240048,179.72060459227572,180.0924694018349,7.814998237440436,7.814998237440436,7.814998237440436,7.774640711999999,7.774640711999999,7.774640711999999,0.04035752544043716,0.04035752544043716,0.04035752544043716,0.0,0.0,0.0,187.70734152087107
2025-05-09,179.26429242439292,175.16822412042333,200.68384669296302,179.05963166241716,179.50158248096713,8.22089340738555,8.22089340738555,8.22089340738555,7.774640711999999,7.774640711999999,7.774640711999999,0.4462526953855493,0.4462526953855493,0.4462526953855493,0.0,0.0,0.0,187.48518583177847
2025-05-10,178.63624156535516,172.81903440756815,198.57048474663517,178.39205372518202,178.90263283274848,6.8028087387657195,6.8028087387657195,6.8028087387657195,7.774640711999999,7.774640711999999,7.774640711999999,-0.9718319732342806,-0.9718319732342806,-0.9718319732342806,0.0,0.0,0.0,185.43905030412088
2025-05-11,178.00819070631746,173.20509076708626,196.7718728502125,177.7287676091623,178.31634116332526,6.802808763715966,6.802808763715966,6.802808763715966,7.774640711999999,7.774640711999999,7.774640711999999,-0.9718319482840332,-0.9718319482840332,-0.9718319482840332,0.0,0.0,0.0,184.81099947003344
2025-05-12,177.38013984727976,172.4635713226209,198.11935683691857,177.0681507136479,177.7287634424519,8.196848586935637,8.196848586935637,8.196848586935637,7.774640711999999,7.774640711999999,7.774640711999999,0.4222078749356381,0.4222078749356381,0.4222078749356381,0.0,0.0,0.0,185.5769884342154
2025-05-13,176.75208898824206,173.25571001137192,197.1418048687798,176.40553541192557,177.1450617687915,8.139465325708423,8.139465325708423,8.139465325708423,7.774640711999999,7.774640711999999,7.774640711999999,0.3648246137084232,0.3648246137084232,0.3648246137084232,0.0,0.0,0.0,184.89155431395048
2025-05-14,176.12403812920434,172.27075864940707,196.37234085326259,175.73521940008814,176.55851832477705,8.444661924047843,8.444661924047843,8.444661924047843,7.774640711999999,7.774640711999999,7.774640711999999,0.6700212120478437,0.6700212120478437,0.6700212120478437,0.0,0.0,0.0,184.56870005325217
2025-05-15,175.49598727016664,170.916880831019,195.55229029057085,175.0667269934512,175.96533957375522,7.814998237439932,7.814998237439932,7.814998237439932,7.774640711999999,7.774640711999999,7.774640711999999,0.04035752543993189,0.04035752543993189,0.04035752543993189,0.0,0.0,0.0,183.31098550760657
2025-05-16,174.86793641112894,171.58713979227156,195.37761040192692,174.38758548073776,175.37470475948302,8.220893407384557,8.220893407384557,8.220893407384557,7.774640711999999,7.774640711999999,7.774640711999999,0.446252695384556,0.446252695384556,0.446252695384556,0.0,0.0,0.0,183.0888298185135
2025-05-17,174.2398855520912,168.37937637376922,194.5147576036604,173.72181311870315,174.7932793108755,6.802808738765634,6.802808738765634,6.802808738765634,7.774640711999999,7.774640711999999,7.774640711999999,-0.9718319732343655,-0.9718319732343655,-0.9718319732343655,0.0,0.0,0.0,181.04269429085684
2025-05-18,173.61183469305348,169.23906067167164,192.71138085117067,173.0506030211201,174.20657286866054,6.802808763718608,6.802808763718608,6.802808763718608,7.774640711999999,7.774640711999999,7.774640711999999,-0.9718319482813914,-0.9718319482813914,-0.9718319482813914,0.0,0.0,0.0,180.4146434567721
2025-05-19,172.98378383401578,169.6572862785344,194.59555687420146,172.36897633689378,173.62930444904745,8.196848586932513,8.196848586932513,8.196848586932513,7.774640711999999,7.774640711999999,7.774640711999999,0.42220787493251244,0.42220787493251244,0.42220787493251244,0.0,0.0,0.0,181.18063242094829
2025-05-20,172.35573297497808,167.71907119500267,193.65625924356667,171.70129862752535,173.0420945731315,8.139465325707334,8.139465325707334,8.139465325707334,7.774640711999999,7.774640711999999,7.774640711999999,0.3648246137073347,0.3648246137073347,0.3648246137073347,0.0,0.0,0.0,180.49519830068542
2025-05-21,171.72768211594033,167.4850633131047,192.2116696791277,171.0205129874263,172.47253848670033,8.44466192404742,8.44466192404742,8.44466192404742,7.774640711999999,7.774640711999999,7.774640711999999,0.6700212120474205,0.6700212120474205,0.6700212120474205,0.0,0.0,0.0,180.17234403998773
2025-05-22,171.09963125690263,167.04169358938282,191.18601760432563,170.34639020534144,171.89411297619358,7.814998237441135,7.814998237441135,7.814998237441135,7.774640711999999,7.774640711999999,7.774640711999999,0.04035752544113598,0.04035752544113598,0.04035752544113598,0.0,0.0,0.0,178.91462949434376
2025-05-23,170.47158039786495,166.74095402407346,191.56277374712698,169.66277716100427,171.31392847532092,8.220893407383562,8.220893407383562,8.220893407383562,7.774640711999999,7.774640711999999,7.774640711999999,0.4462526953835626,0.4462526953835626,0.4462526953835626,0.0,0.0,0.0,178.6924738052485
2025-05-24,169.84352953882723,163.91960130593807,190.1228221996983,168.99514427669604,170.74775085759165,6.8028087387691745,6.8028087387691745,6.8028087387691745,7.774640711999999,7.774640711999999,7.774640711999999,-0.9718319732308249,-0.9718319732308249,-0.9718319732308249,0.0,0.0,0.0,176.6463382775964
2025-05-25,169.2154786797895,163.05898927527426,187.78296382990015,168.30253144113158,170.18132054610288,6.802808763718584,6.802808763718584,6.802808763718584,7.774640711999999,7.774640711999999,7.774640711999999,-0.9718319482814155,-0.9718319482814155,-0.9718319482814155,0.0,0.0,0.0,176.0182874435081
2025-05-26,168.5874278207518,165.23684265495115,189.33815662016264,167.61646418681596,169.6002257371985,8.196848586931555,8.196848586931555,8.196848586931555,7.774640711999999,7.774640711999999,7.774640711999999,0.4222078749315561,0.4222078749315561,0.4222078749315561,0.0,0.0,0.0,176.78427640768336
2025-05-27,167.95937696171407,163.54904896285404,188.8069108815965,166.9529025738229,169.01389727609896,8.1394653257083,8.1394653257083,8.1394653257083,7.774640711999999,7.774640711999999,7.774640711999999,0.3648246137083024,0.3648246137083024,0.3648246137083024,0.0,0.0,0.0,176.09884228742237
2025-05-28,167.33132610267634,163.38813680495298,187.06204596358805,166.25702664970314,168.42199339865397,8.44466192404733,8.44466192404733,8.44466192404733,7.774640711999999,7.774640711999999,7.774640711999999,0.6700212120473293,0.6700212120473293,0.6700212120473293,0.0,0.0,0.0,175.77598802672367
